"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year","2011","388007","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.676978403791267","16842.5182155371","0.296474319639184","0.437937632838574","21748","1"
"year","2011","388008","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.621930929549914","33974.0034769177","0.20746955086079","0.333589376252655","46360","1"
"year","2011","388009","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.668037241526298","13357.3954261243","0.333030849379433","0.498521382757855","19178","1"
"year","2011","388010","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.659775087926596","29488.7261810303","0.224104698598073","0.339668324401794","41509","1"
"year","2011","388011","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.729700194309719","32781.5519885421","0.209533068626454","0.287149531081964","39822","1"
"year","2011","388012","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.704131797421573","38941.2890936136","0.194087667765437","0.275641106503296","42998","1"
"year","2011","388013","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.733551276560861","50252.3758691549","0.168911414731281","0.230265313589523","57051","1"
"year","2011","388014","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.605861555336017","82448.0755550861","0.132466948818301","0.218642275040596","113535","1"
"year","2011","388001","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.677183831180609","877.649410068989","1.29874439709284","1.91786090761883","1180","1"
"year","2011","388002","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.408022565777903","6563.31289851665","0.387503120264416","0.949710022840607","11399","1"
"year","2011","388003","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.65029834939071","852.267638087273","1.31726603466782","2.02563336644176","1103","1"
"year","2011","388004","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.683874755418759","1216.60339128971","1.10238082460267","1.6119630325112","1400","1"
"year","2011","388005","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.65655044316783","1750.30857771635","0.919691702778316","1.40079366688238","2250","1"
"year","2011","388006","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.64111152163464","1286.455945611","1.07081853686739","1.67025314743545","1722","1"
"year","2011","388007","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.628598762626388","486.794064939022","1.73629117407035","2.76216129795713","676","1"
"year","2011","388008","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.473138008242827","1275.5108242631","0.961599431144134","2.03238677593328","2214","1"
"year","2011","388009","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.605603789270303","516.059585571289","1.67419108919726","2.76449903197354","817","1"
"year","2011","388010","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.60949037819798","3092.8607429862","0.684861165111544","1.1236619799256","4696","1"
"year","2011","388011","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.714318291041375","2220.04648190737","0.810311410934206","1.13438423892644","2753","1"
"year","2011","388012","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.62651624169487","1418.90649211407","1.01646237209538","1.62240386513464","1774","1"
"year","2011","388013","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.693269906858395","3389.3014383316","0.659516164239494","0.951312263398453","4072","1"
"year","2011","388014","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.598950011739408","5750.4843890667","0.500193008849198","0.835116452200392","7924","1"
"year","2011","388001","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.752086975593587","18098.4560670704","0.278353685306978","0.370108370893256","22015","1"
"year","2011","388002","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.624731178193907","97252.5980170965","0.122719567642547","0.196435798189757","109710","1"
"year","2011","388003","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.777794117712261","18653.3837535381","0.268450129375328","0.34514291540919","20014","1"
"year","2011","388004","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.790670391451266","16382.8201380968","0.282628839267992","0.357454689493595","16260","1"
"year","2011","388005","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.790381254755545","22516.2059152126","0.241159338715819","0.305117735605213","24149","1"
"year","2011","388006","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.779373971181995","36598.5193921924","0.191356189131726","0.245525506633889","40003","1"
"year","2011","388007","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.761533451829049","17387.1390396357","0.282025679606936","0.370339187240649","20008","1"
"year","2011","388008","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.669202402245544","37207.6857168674","0.19953649338199","0.298170617308657","47140","1"
"year","2011","388009","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.741757739446433","14528.3921439052","0.312728143695258","0.421604153302996","18814","1"
"year","2011","388010","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.741605381642016","30784.3955904245","0.214856892025924","0.289718625760511","38631","1"
"year","2011","388011","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.813914031520006","33457.9654718041","0.19194888106358","0.235834343223092","36520","1"
"year","2011","388012","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.775423417372196","40774.2704747915","0.181981837999002","0.234687054739349","41056","1"
"year","2011","388013","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.806240353470492","51806.764844656","0.155920407704262","0.193391966841025","53524","1"
"year","2011","388014","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.64100234517014","91260.2214398384","0.127134864667256","0.198337596773551","118941","1"
"year","2011","388001","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.729572612921808","1213.73771104217","1.08900891723445","1.49266693670581","1501","1"
"year","2011","388002","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.44078739602456","8738.35708135366","0.352616596752613","0.799969781198023","14033","1"
"year","2011","388003","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.745486402035054","1098.23166394234","1.13487555338537","1.5223289791569","1234","1"
"year","2011","388004","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.750576674009945","1351.84660339355","1.01952971816826","1.35832854053596","1423","1"
"year","2011","388005","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.728818195708868","1987.26858526468","0.851375593540452","1.16815908076003","2308","1"
"year","2011","388006","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.682527277085279","1630.46159505844","0.952396814627041","1.39539743919721","2054","1"
"year","2011","388007","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.694418152393113","653.718949377537","1.50137542920475","2.16206247493774","826","1"
"year","2011","388008","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.500298826030938","1670.92218619585","0.865180168177961","1.72932680062787","2754","1"
"year","2011","388009","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.630470094645166","575.670046925545","1.59735876895777","2.53359958311231","878","1"
"year","2011","388010","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.678167177182487","3198.54830008745","0.680260849422192","1.0030872509171","4375","1"
"year","2011","388011","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.781494496321232","2598.09570455551","0.716687024301109","0.917072388449061","2955","1"
"year","2011","388012","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.648092878872297","1753.08933377266","0.918225297184797","1.41681127369049","2114","1"
"year","2011","388013","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.743586107202223","3800.49512559175","0.610775985511946","0.821392411176184","4258","1"
"year","2011","388014","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.611567730308674","6880.19123220444","0.459517396987931","0.751376134178958","9264","1"
"year","2011","388001","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.715347919823647","33678.5246992558","0.20796869667701","0.290723843480639","43096","1"
"year","2011","388002","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.606242482260895","181800.175913334","0.0892202931523219","0.147169318817097","211492","1"
"year","2011","388003","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.743873693336096","36584.4306354523","0.196824040820257","0.264593361189516","41122","1"
"year","2011","388004","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.752211679451745","32244.6268870831","0.208521965775065","0.277211816130065","33649","1"
"year","2011","388005","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.753170033788298","43979.4314273596","0.178429709812414","0.236904950818273","49430","1"
"year","2011","388006","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.750681926148793","72211.078009665","0.139486098486024","0.185812517428822","81842","1"
"year","2011","388007","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.717441847045915","34229.6572551727","0.206129120809132","0.287311259662192","41756","1"
"year","2011","388008","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.645775390007565","71181.6891937852","0.144057777682555","0.223077218351209","93500","1"
"year","2011","388009","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.704517029696686","27885.7875700295","0.229332848889294","0.325517821745243","37992","1"
"year","2011","388010","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.699178732427243","60273.1217714548","0.156199858114964","0.223404761716229","80140","1"
"year","2011","388011","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.769938855896642","66239.5174603462","0.143489226663808","0.186364443831979","76342","1"
"year","2011","388012","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.738878676652341","79715.5595684052","0.133728124237142","0.180987932745641","84054","1"
"year","2011","388013","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.768732796441066","102059.140713811","0.115719481895261","0.150532776058206","110575","1"
"year","2011","388014","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.623828663467673","173708.296994925","0.0918011019767117","0.147157556798396","232476","1"
"year","2011","388001","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.706631660342846","2091.38712111115","0.836917210296584","1.18437547772842","2681","1"
"year","2011","388002","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.426110629489799","15301.6699798703","0.260955853462066","0.612413386107078","25432","1"
"year","2011","388003","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.700672276804764","1950.49930202961","0.867991567032871","1.23879821675138","2337","1"
"year","2011","388004","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.717431514647421","2568.44999468327","0.752500433502796","1.04888120766846","2823","1"
"year","2011","388005","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.693091607544564","3737.57716298103","0.628058270003587","0.906169203561168","4558","1"
"year","2011","388006","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.663620285740906","2916.91754066944","0.712643742055983","1.07387275128328","3776","1"
"year","2011","388007","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.664711183292631","1140.51301431656","1.1397048513287","1.71458654521683","1502","1"
"year","2011","388008","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.488167413604562","2946.43301045895","0.643405051322375","1.31800081978344","4968","1"
"year","2011","388009","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.618466166798332","1091.72963249683","1.15617859629073","1.86942901383923","1695","1"
"year","2011","388010","JAM","JAM-IPUMS","pobreza31_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.642573066027754","6291.40904307365","0.48433091884532","0.75373672575377","9071","1"
