"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year","2010","214008","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.416666666666667","3950","0.506347427001219","1.21523382480293","948","1"
"year","2010","214009","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.582655826558266","6450","0.468683229473656","0.804391217096646","1107","1"
"year","2010","214011","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.161320754716981","3420","0.252624309783607","1.56597525362938","2120","1"
"year","2010","214013","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.512845528455285","15770","0.285038860507789","0.555798665860146","3075","1"
"year","2010","214014","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.542566709021601","4270","0.561568953068913","1.03502287134715","787","1"
"year","2010","214015","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.4125","2640","0.615355270859851","1.49177035359964","640","1"
"year","2010","214016","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.311475409836066","380","1.3258417644859","4.25664987545473","122","1"
"year","2010","214017","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.330522765598651","3920","0.431942811915328","1.30684738502954","1186","1"
"year","2010","214018","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.315781555588988","20990","0.180292611375736","0.570940918444268","6647","1"
"year","2010","214019","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.735849056603774","3900","0.605595329265764","0.822988524386808","530","1"
"year","2010","214020","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.569288389513109","3040","0.677624070039689","1.19030017566182","534","1"
"year","2010","214021","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.509737510584251","18060","0.265584089358448","0.521021278292902","3543","1"
"year","2010","214022","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.456666666666667","5480","0.454718064869341","0.995732988764981","1200","1"
"year","2010","214023","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.178233438485804","2260","0.339867157073004","1.9068652883565","1268","1"
"year","2010","214024","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.491176470588235","5010","0.494996677874294","1.0077776675285","1020","1"
"year","2010","214026","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.598187311178248","1980","0.852150738980122","1.42455502324455","331","1"
"year","2010","214027","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.216248506571087","1810","0.44999016314333","2.08089373785065","837","1"
"year","2010","214001","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.0905806787724241","132140","0.0237629584129884","0.262340255505159","145881","1"
"year","2010","214002","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.243192580899763","24650","0.134751792308286","0.554094996688353","10136","1"
"year","2010","214003","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.226629256472389","35540","0.105718533869263","0.46648228703933","15682","1"
"year","2010","214005","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.414255469301341","11740","0.292609433687423","0.706350200230117","2834","1"
"year","2010","214006","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.355784774074359","46220","0.132827463803897","0.373336560423285","12991","1"
"year","2010","214007","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.55706702057067","16790","0.286121905682657","0.513622051058683","3014","1"
"year","2010","214008","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.403203254099403","31720","0.174892289205596","0.433757137194333","7867","1"
"year","2010","214009","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.552527720353317","58800","0.152422288065508","0.275863603672301","10642","1"
"year","2010","214011","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.159634879905775","37950","0.0751200570301267","0.470574207055916","23773","1"
"year","2010","214013","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.48900552705873","122980","0.0996792186001184","0.203840678856268","25149","1"
"year","2010","214014","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.478396994364433","30560","0.19764316963341","0.413136311393398","6388","1"
"year","2010","214015","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.490457256461233","24670","0.222898373925337","0.454470539458632","5030","1"
"year","2010","214016","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.382051282051282","5960","0.389022525824509","1.01824687967489","1560","1"
"year","2010","214017","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.350322522031435","38560","0.143796545180438","0.410469028216049","11007","1"
"year","2010","214018","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.29811367062866","170050","0.060565731333941","0.203163213569577","57042","1"
"year","2010","214019","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.71757783770532","29270","0.222898447078698","0.310626158399046","4079","1"
"year","2010","214020","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.565559440559441","25880","0.231718816857845","0.409716115124226","4576","1"
"year","2010","214021","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.501551613092101","171320","0.0855503313747966","0.170571341297006","34158","1"
"year","2010","214022","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.415857605177994","46260","0.147775078061012","0.355350187710917","11124","1"
"year","2010","214023","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.171510724277277","22070","0.10508326543497","0.612692097696959","12868","1"
"year","2010","214024","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.455726444676721","30520","0.192451181897185","0.422295401430357","6697","1"
"year","2010","214026","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.532537543319214","13830","0.309608238845999","0.58138293295955","2597","1"
"year","2010","214027","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.226577812622501","17340","0.151321677317213","0.667857437432891","7653","1"
"year","2010","214001","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.0757979946647043","16480","0.0567626373171144","0.748867269750425","21742","1"
"year","2010","214002","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.153284671532847","1680","0.344122284810511","2.2449882390019","1096","1"
"year","2010","214003","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.151","3020","0.253178790580886","1.67668073232375","2000","1"
"year","2010","214005","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.40669014084507","2310","0.651776108334161","1.60263562568746","568","1"
"year","2010","214006","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.33919929608447","7710","0.314024116041211","0.925780565190238","2273","1"
"year","2010","214007","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.452554744525547","1240","0.950890761287188","2.10116184348943","274","1"
"year","2010","214008","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.32145816072908","3880","0.425105680734419","1.32242926970733","1207","1"
"year","2010","214009","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.561357702349869","8600","0.400908915417281","0.714177277231715","1532","1"
"year","2010","214011","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.101505075253763","2900","0.17866791638187","1.76018702449311","2857","1"
"year","2010","214013","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.448520111307867","17730","0.250145326371797","0.557712619936669","3953","1"
"year","2010","214014","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.508752735229759","4650","0.522914101110346","1.02783545895668","914","1"
"year","2010","214015","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.368171021377672","3100","0.525615938194268","1.42764070954701","842","1"
"year","2010","214016","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.336283185840708","380","1.40541558355222","4.17926213003687","113","1"
"year","2010","214017","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.299083769633508","4570","0.370397293046114","1.23843996449554","1528","1"
"year","2010","214018","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.275054466230937","25250","0.147380728645851","0.535823797611451","9180","1"
"year","2010","214019","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.694323144104803","4770","0.555819438685798","0.800519820497155","687","1"
"year","2010","214020","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.558908045977011","3890","0.595155058177842","1.0648532660457","696","1"
"year","2010","214021","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.459116839214029","21730","0.229057802067441","0.498909607540359","4733","1"
"year","2010","214022","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.409187279151943","5790","0.413340309944309","1.01014946212642","1415","1"
"year","2010","214023","DOM","DOM-IPUMS","rural_ci_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.116303219106957","2240","0.231003927012239","1.98622126529274","1926","1"
