"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year","2010","country","BRB","BRB-IPUMS","internet_ch_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.457957231893402","17047","0.258236554348545","0.563887927440034","37224","1"
"year","2010","country","BRB","BRB-IPUMS","internet_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.662451361867704","2724","0.737426305470799","1.11317803527751","4112","1"
"year","2010","country","BRB","BRB-IPUMS","internet_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.452805393669295","15850","0.266052817255018","0.587565477299347","35004","1"
"year","2010","country","BRB","BRB-IPUMS","internet_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.571551353674259","1330","1.02583809958674","1.7948310208559","2327","1"
"year","2010","country","BRB","BRB-IPUMS","internet_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.455460486238024","32897","0.185305051117273","0.406852090831941","72228","1"
"year","2010","country","BRB","BRB-IPUMS","internet_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.629600869700264","4054","0.601808650717038","0.95585740058387","6439","1"
"year","2010","country","BRB","BRB-IPUMS","internet_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.478299787110509","19771","0.245695032812174","0.513684177650297","41336","1"
"year","2010","country","BRB","BRB-IPUMS","internet_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.460207334386971","17180","0.257961827931877","0.560533934722054","37331","1"
"year","2010","country","BRB","BRB-IPUMS","internet_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.469714111380884","36951","0.177940802449066","0.378827883041343","78667","1"
"year","2010",NA,"BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.98865861618799","36351","0.0552231528673305","0.0558566445111828","36768","1"
"year","2010",NA,"BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.998019311710819","4031","0.0699585199330265","0.0700973609549725","4039","1"
"year","2010",NA,"BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.996942072467113","34558","0.0296557709523161","0.0297467343101767","34664","1"
"year","2010",NA,"BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.999131567520625","2301","0.0613807796135238","0.0614341310082335","2303","1"
"year","2010",NA,"BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.992678351439131","70909","0.0318979159876111","0.0321331838670272","71432","1"
"year","2010",NA,"BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.99842321034374","6332","0.0498231402279663","0.0499018249093117","6342","1"
"year","2010",NA,"BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.989585120199966","40382","0.0502558213521015","0.0507847382971424","40807","1"
"year","2010",NA,"BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.997078475396976","36859","0.0280712880524667","0.0281535393102238","36967","1"
"year","2010",NA,"BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.993146809987914","77241","0.0295825695844553","0.0297867035235358","77774","1"
"year","2010","country","BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.98865861618799","36351","0.0552231528673305","0.0558566445111828","36768","1"
"year","2010","country","BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.998019311710819","4031","0.0699585199330265","0.0700973609549725","4039","1"
"year","2010","country","BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.996942072467113","34558","0.0296557709523161","0.0297467343101767","34664","1"
"year","2010","country","BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.999131567520625","2301","0.0613807796135238","0.0614341310082335","2303","1"
"year","2010","country","BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.992678351439131","70909","0.0318979159876111","0.0321331838670272","71432","1"
"year","2010","country","BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.99842321034374","6332","0.0498231402279663","0.0499018249093117","6342","1"
"year","2010","country","BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.989585120199966","40382","0.0502558213521015","0.0507847382971424","40807","1"
"year","2010","country","BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.997078475396976","36859","0.0280712880524667","0.0281535393102238","36967","1"
"year","2010","country","BRB","BRB-IPUMS","luz_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.993146809987914","77241","0.0295825695844553","0.0297867035235358","77774","1"
"year","2010",NA,"BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.997795402607877","37113","0.0243188543928102","0.0243725861326375","37195","1"
"year","2010",NA,"BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.996583699365544","4084","0.091148379832009","0.0914608375493567","4098","1"
"year","2010",NA,"BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.99825529845837","34902","0.0223191185659199","0.0223581268242581","34963","1"
"year","2010",NA,"BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.993970714900947","2308","0.160652910143793","0.161627407865636","2322","1"
"year","2010",NA,"BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.998018237756035","72015","0.0165558990713066","0.0165887740774469","72158","1"
"year","2010",NA,"BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.995638629283489","6392","0.0822422260241548","0.0826024860880904","6420","1"
"year","2010",NA,"BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.997675150751943","41197","0.0237002953406155","0.0237555233512157","41293","1"
"year","2010",NA,"BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.997988467212016","37210","0.0232038070557847","0.0232505763524572","37285","1"
"year","2010",NA,"BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.997823818371554","78407","0.0166235593263545","0.0166598141077491","78578","1"
"year","2010","country","BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.997795402607877","37113","0.0243188543928102","0.0243725861326375","37195","1"
"year","2010","country","BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.996583699365544","4084","0.091148379832009","0.0914608375493567","4098","1"
"year","2010","country","BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.99825529845837","34902","0.0223191185659199","0.0223581268242581","34963","1"
"year","2010","country","BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.993970714900947","2308","0.160652910143793","0.161627407865636","2322","1"
"year","2010","country","BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.998018237756035","72015","0.0165558990713066","0.0165887740774469","72158","1"
"year","2010","country","BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.995638629283489","6392","0.0822422260241548","0.0826024860880904","6420","1"
"year","2010","country","BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.997675150751943","41197","0.0237002953406155","0.0237555233512157","41293","1"
"year","2010","country","BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.997988467212016","37210","0.0232038070557847","0.0232505763524572","37285","1"
"year","2010","country","BRB","BRB-IPUMS","parednp_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.997823818371554","78407","0.0166235593263545","0.0166598141077491","78578","1"
"year","2010",NA,"BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.937620889748549","34902","0.125349240102716","0.133688617087374","37224","1"
"year","2010",NA,"BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.947714007782101","3897","0.347140091717239","0.366292034165072","4112","1"
"year","2010",NA,"BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.964289795451948","33754","0.0991838853010574","0.102856927210944","35004","1"
"year","2010",NA,"BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.962612806188225","2240","0.393268408396585","0.408542672472702","2327","1"
"year","2010",NA,"BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.950545494821953","68656","0.0806745570666161","0.0848718525373972","72228","1"
"year","2010",NA,"BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.953098307190558","6137","0.263483786174847","0.276449747299957","6439","1"
"year","2010",NA,"BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.938624927424037","38799","0.118053217181334","0.125772514379433","41336","1"
"year","2010",NA,"BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.964185261578849","35994","0.0961781289929168","0.099750673263171","37331","1"
"year","2010",NA,"BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.950754445955737","74793","0.0771474191877451","0.0811433693693573","78667","1"
"year","2010","country","BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.937620889748549","34902","0.125349240102716","0.133688617087374","37224","1"
"year","2010","country","BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.947714007782101","3897","0.347140091717239","0.366292034165072","4112","1"
"year","2010","country","BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.964289795451948","33754","0.0991838853010574","0.102856927210944","35004","1"
"year","2010","country","BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.962612806188225","2240","0.393268408396585","0.408542672472702","2327","1"
"year","2010","country","BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.950545494821953","68656","0.0806745570666161","0.0848718525373972","72228","1"
"year","2010","country","BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.953098307190558","6137","0.263483786174847","0.276449747299957","6439","1"
"year","2010","country","BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.938624927424037","38799","0.118053217181334","0.125772514379433","41336","1"
"year","2010","country","BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.964185261578849","35994","0.0961781289929168","0.099750673263171","37331","1"
"year","2010","country","BRB","BRB-IPUMS","refrig_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.950754445955737","74793","0.0771474191877451","0.0811433693693573","78667","1"
"year","2010",NA,"BRB","BRB-IPUMS","ampl_ch_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.176257253384913","6561","0.197495762191855","1.12049721869069","37224","1"
"year","2010",NA,"BRB","BRB-IPUMS","ampl_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.124756809338521","513","0.515311633316582","4.1305291153953","4112","1"
"year","2010",NA,"BRB","BRB-IPUMS","ampl_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.336304422351731","11772","0.252517751439652","0.750860632976009","35004","1"
"year","2010",NA,"BRB","BRB-IPUMS","ampl_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.204555221314998","476","0.83620374994462","4.08791202966624","2327","1"
"year","2010",NA,"BRB","BRB-IPUMS","ampl_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.253821232762917","18333","0.16193197892147","0.637976489038344","72228","1"
"year","2010",NA,"BRB","BRB-IPUMS","ampl_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.153595278769995","989","0.449333459370817","2.92543796247593","6439","1"
"year","2010",NA,"BRB","BRB-IPUMS","ampl_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.17113412037933","7074","0.185244878718096","1.08245438319073","41336","1"
"year","2010",NA,"BRB","BRB-IPUMS","ampl_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.328091934317323","12248","0.24300650112031","0.740665879598488","37331","1"
"year","2010",NA,"BRB","BRB-IPUMS","ampl_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.24561760331524","19322","0.15347202491788","0.624841309606401","78667","1"
"year","2010","country","BRB","BRB-IPUMS","ampl_ch_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.176257253384913","6561","0.197495762191855","1.12049721869069","37224","1"
"year","2010","country","BRB","BRB-IPUMS","ampl_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.124756809338521","513","0.515311633316582","4.1305291153953","4112","1"
"year","2010","country","BRB","BRB-IPUMS","ampl_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.336304422351731","11772","0.252517751439652","0.750860632976009","35004","1"
"year","2010","country","BRB","BRB-IPUMS","ampl_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.204555221314998","476","0.83620374994462","4.08791202966624","2327","1"
